gps-svn69-To-Xian - AER reported in the object's default AER frame
------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km) 
                  14 Sep 2022 11:14:18.000          331.654            -77.068    23449.120042
                  14 Sep 2022 11:14:19.000          331.648            -77.068    23448.613101
                  14 Sep 2022 11:14:20.000          331.642            -77.069    23448.106244
                  14 Sep 2022 11:14:21.000          331.636            -77.069    23447.599470
                  14 Sep 2022 11:14:22.000          331.631            -77.070    23447.092779
                  14 Sep 2022 11:14:23.000          331.625            -77.070    23446.586171
                  14 Sep 2022 11:14:24.000          331.619            -77.071    23446.079647
                  14 Sep 2022 11:14:25.000          331.613            -77.071    23445.573206
                  14 Sep 2022 11:14:26.000          331.607            -77.072    23445.066849
                  14 Sep 2022 11:14:27.000          331.602            -77.072    23444.560575
                  14 Sep 2022 11:14:28.000          331.596            -77.073    23444.054385
                  14 Sep 2022 11:14:29.000          331.590            -77.073    23443.548278
                  14 Sep 2022 11:14:30.000          331.584            -77.074    23443.042255
                  14 Sep 2022 11:14:31.000          331.578            -77.074    23442.536315
                  14 Sep 2022 11:14:32.000          331.572            -77.075    23442.030458
                  14 Sep 2022 11:14:33.000          331.567            -77.075    23441.524686
                  14 Sep 2022 11:14:34.000          331.561            -77.076    23441.018996
                  14 Sep 2022 11:14:35.000          331.555            -77.076    23440.513391
                  14 Sep 2022 11:14:36.000          331.549            -77.077    23440.007869
                  14 Sep 2022 11:14:37.000          331.543            -77.077    23439.502430
                  14 Sep 2022 11:14:38.000          331.538            -77.078    23438.997075
                  14 Sep 2022 11:14:39.000          331.532            -77.078    23438.491804
                  14 Sep 2022 11:14:40.000          331.526            -77.079    23437.986617
                  14 Sep 2022 11:14:41.000          331.520            -77.079    23437.481513
                  14 Sep 2022 11:14:42.000          331.514            -77.080    23436.976493
                  14 Sep 2022 11:14:43.000          331.509            -77.080    23436.471557
                  14 Sep 2022 11:14:44.000          331.503            -77.081    23435.966704
                  14 Sep 2022 11:14:45.000          331.497            -77.081    23435.461935
                  14 Sep 2022 11:14:46.000          331.491            -77.082    23434.957250
                  14 Sep 2022 11:14:47.000          331.485            -77.083    23434.452649
                  14 Sep 2022 11:14:48.000          331.479            -77.083    23433.948131
                  14 Sep 2022 11:14:49.000          331.474            -77.084    23433.443698
                  14 Sep 2022 11:14:50.000          331.468            -77.084    23432.939348
                  14 Sep 2022 11:14:51.000          331.462            -77.085    23432.435082
                  14 Sep 2022 11:14:52.000          331.456            -77.085    23431.930900
                  14 Sep 2022 11:14:53.000          331.450            -77.086    23431.426802
                  14 Sep 2022 11:14:54.000          331.444            -77.086    23430.922788
                  14 Sep 2022 11:14:55.000          331.439            -77.087    23430.418858
                  14 Sep 2022 11:14:56.000          331.433            -77.087    23429.915012
                  14 Sep 2022 11:14:57.000          331.427            -77.088    23429.411249
                  14 Sep 2022 11:14:58.000          331.421            -77.088    23428.907571
                  14 Sep 2022 11:14:59.000          331.415            -77.089    23428.403977
                  14 Sep 2022 11:15:00.000          331.409            -77.089    23427.900467
                  14 Sep 2022 11:15:01.000          331.404            -77.090    23427.397040
                  14 Sep 2022 11:15:02.000          331.398            -77.090    23426.893698
                  14 Sep 2022 11:15:03.000          331.392            -77.091    23426.390440
                  14 Sep 2022 11:15:04.000          331.386            -77.091    23425.887266
                  14 Sep 2022 11:15:05.000          331.380            -77.092    23425.384177
                  14 Sep 2022 11:15:06.000          331.374            -77.092    23424.881171
                  14 Sep 2022 11:15:07.000          331.369            -77.093    23424.378249
                  14 Sep 2022 11:15:08.000          331.363            -77.093    23423.875412
                  14 Sep 2022 11:15:09.000          331.357            -77.094    23423.372659
                  14 Sep 2022 11:15:10.000          331.351            -77.094    23422.869990
                  14 Sep 2022 11:15:11.000          331.345            -77.095    23422.367405
                  14 Sep 2022 11:15:12.000          331.339            -77.095    23421.864905
                  14 Sep 2022 11:15:13.000          331.334            -77.096    23421.362489
                  14 Sep 2022 11:15:14.000          331.328            -77.096    23420.860157
                  14 Sep 2022 11:15:15.000          331.322            -77.097    23420.357909
                  14 Sep 2022 11:15:16.000          331.316            -77.097    23419.855746
                  14 Sep 2022 11:15:17.000          331.310            -77.098    23419.353667
                  14 Sep 2022 11:15:18.000          331.304            -77.098    23418.851673
                  14 Sep 2022 11:15:19.000          331.298            -77.099    23418.349762
                  14 Sep 2022 11:15:20.000          331.293            -77.099    23417.847936
                  14 Sep 2022 11:15:21.000          331.287            -77.100    23417.346195
                  14 Sep 2022 11:15:22.000          331.281            -77.100    23416.844538
                  14 Sep 2022 11:15:23.000          331.275            -77.101    23416.342966
                  14 Sep 2022 11:15:24.000          331.269            -77.101    23415.841478
                  14 Sep 2022 11:15:25.000          331.263            -77.102    23415.340074
                  14 Sep 2022 11:15:26.000          331.257            -77.102    23414.838755
                  14 Sep 2022 11:15:27.000          331.252            -77.103    23414.337520
                  14 Sep 2022 11:15:28.000          331.246            -77.103    23413.836370
                  14 Sep 2022 11:15:29.000          331.240            -77.104    23413.335305
                  14 Sep 2022 11:15:30.000          331.234            -77.105    23412.834324
                  14 Sep 2022 11:15:31.000          331.228            -77.105    23412.333428
                  14 Sep 2022 11:15:32.000          331.222            -77.106    23411.832616
                  14 Sep 2022 11:15:33.000          331.216            -77.106    23411.331889
                  14 Sep 2022 11:15:34.000          331.211            -77.107    23410.831246
                  14 Sep 2022 11:15:35.000          331.205            -77.107    23410.330689
                  14 Sep 2022 11:15:36.000          331.199            -77.108    23409.830216
                  14 Sep 2022 11:15:37.000          331.193            -77.108    23409.329827
                  14 Sep 2022 11:15:38.000          331.187            -77.109    23408.829523
                  14 Sep 2022 11:15:39.000          331.181            -77.109    23408.329305
                  14 Sep 2022 11:15:40.000          331.175            -77.110    23407.829170
                  14 Sep 2022 11:15:41.000          331.169            -77.110    23407.329121
                  14 Sep 2022 11:15:42.000          331.164            -77.111    23406.829156
