       Time (UTCG)          gps-01_svn63 - x (km)    gps-01_svn63 - y (km)    gps-01_svn63 - z (km)
14 Sep 2022 04:05:00.000            -10148.958821             11588.524186             21472.274663
14 Sep 2022 04:06:00.000            -10295.208067             11510.185508             21445.765706
14 Sep 2022 04:07:00.000            -10441.536948             11432.452590             21417.589402
14 Sep 2022 04:08:00.000            -10587.931640             11355.330707             21387.748096
14 Sep 2022 04:09:00.000            -10734.378272             11278.824975             21356.244265
14 Sep 2022 04:10:00.000            -10880.862930             11202.940356             21323.080517
14 Sep 2022 04:11:00.000            -11027.371659             11127.681648             21288.259587
14 Sep 2022 04:12:00.000            -11173.890461             11053.053494             21251.784343
14 Sep 2022 04:13:00.000            -11320.405305             10979.060376             21213.657784
14 Sep 2022 04:14:00.000            -11466.902123             10905.706615             21173.883036
14 Sep 2022 04:15:00.000            -11613.366813             10832.996372             21132.463354
14 Sep 2022 04:16:00.000            -11759.785244             10760.933647             21089.402125
14 Sep 2022 04:17:00.000            -11906.143257             10689.522276             21044.702862
14 Sep 2022 04:18:00.000            -12052.426665             10618.765934             20998.369207
14 Sep 2022 04:19:00.000            -12198.621261             10548.668135             20950.404930
14 Sep 2022 04:20:00.000            -12344.712812             10479.232226             20900.813929
14 Sep 2022 04:21:00.000            -12490.687069             10410.461393             20849.600228
14 Sep 2022 04:22:00.000            -12636.529765             10342.358656             20796.767980
14 Sep 2022 04:23:00.000            -12782.226618             10274.926873             20742.321461
14 Sep 2022 04:24:00.000            -12927.763336             10208.168737             20686.265077
14 Sep 2022 04:25:00.000            -13073.125615             10142.086774             20628.603358
14 Sep 2022 04:26:00.000            -13218.299142             10076.683346             20569.340957
14 Sep 2022 04:27:00.000            -13363.269603             10011.960652             20508.482655
14 Sep 2022 04:28:00.000            -13508.022677              9947.920721             20446.033355
14 Sep 2022 04:29:00.000            -13652.544044              9884.565421             20381.998087
14 Sep 2022 04:30:00.000            -13796.819385              9821.896452             20316.382001
14 Sep 2022 04:31:00.000            -13940.834385              9759.915347             20249.190372
14 Sep 2022 04:32:00.000            -14084.574735              9698.623476             20180.428596
14 Sep 2022 04:33:00.000            -14228.026135              9638.022041             20110.102192
14 Sep 2022 04:34:00.000            -14371.174296              9578.112079             20038.216800
14 Sep 2022 04:35:00.000            -14514.004940              9518.894462             19964.778182
14 Sep 2022 04:36:00.000            -14656.503808              9460.369894             19889.792220
14 Sep 2022 04:37:00.000            -14798.656654              9402.538916             19813.264914
14 Sep 2022 04:38:00.000            -14940.449256              9345.401901             19735.202386
14 Sep 2022 04:39:00.000            -15081.867412              9288.959058             19655.610876
14 Sep 2022 04:40:00.000            -15222.896946              9233.210432             19574.496741
14 Sep 2022 04:41:00.000            -15363.523707              9178.155901             19491.866457
14 Sep 2022 04:42:00.000            -15503.733574              9123.795179             19407.726618
14 Sep 2022 04:43:00.000            -15643.512457              9070.127816             19322.083932
14 Sep 2022 04:44:00.000            -15782.846301              9017.153198             19234.945225
14 Sep 2022 04:45:00.000            -15921.721084              8964.870546             19146.317437
14 Sep 2022 04:46:00.000            -16060.122825              8913.278920             19056.207624
14 Sep 2022 04:47:00.000            -16198.037582              8862.377215             18964.622955
14 Sep 2022 04:48:00.000            -16335.451455              8812.164165             18871.570713
14 Sep 2022 04:49:00.000            -16472.350590              8762.638340             18777.058293
14 Sep 2022 04:50:00.000            -16608.721179              8713.798150             18681.093204
14 Sep 2022 04:51:00.000            -16744.549463              8665.641843             18583.683064
14 Sep 2022 04:52:00.000            -16879.821736              8618.167508             18484.835604
14 Sep 2022 04:53:00.000            -17014.524343              8571.373073             18384.558664
14 Sep 2022 04:54:00.000            -17148.643689              8525.256306             18282.860194
14 Sep 2022 04:55:00.000            -17282.166232              8479.814818             18179.748253
14 Sep 2022 04:56:00.000            -17415.078493              8435.046060             18075.231007
14 Sep 2022 04:57:00.000            -17547.367055              8390.947327             17969.316729
14 Sep 2022 04:58:00.000            -17679.018565              8347.515758             17862.013802
14 Sep 2022 04:59:00.000            -17810.019737              8304.748334             17753.330711
14 Sep 2022 05:00:00.000            -17940.357352              8262.641883             17643.276048
14 Sep 2022 05:01:00.000            -18070.018264              8221.193078             17531.858509
14 Sep 2022 05:02:00.000            -18198.989399              8180.398437             17419.086895
14 Sep 2022 05:03:00.000            -18327.257758              8140.254328             17304.970108
14 Sep 2022 05:04:00.000            -18454.810417              8100.756966             17189.517153
14 Sep 2022 05:05:00.000            -18581.634535              8061.902415             17072.737137
14 Sep 2022 05:06:00.000            -18707.717349              8023.686590             16954.639267
14 Sep 2022 05:07:00.000            -18833.046180              7986.105255             16835.232849
14 Sep 2022 05:08:00.000            -18957.608434              7949.154029             16714.527291
14 Sep 2022 05:09:00.000            -19081.391604              7912.828382             16592.532096
14 Sep 2022 05:10:00.000            -19204.383274              7877.123639             16469.256865
14 Sep 2022 05:11:00.000            -19326.571115              7842.034980             16344.711298
14 Sep 2022 05:12:00.000            -19447.942895              7807.557441             16218.905188
14 Sep 2022 05:13:00.000            -19568.486475              7773.685916             16091.848425
14 Sep 2022 05:14:00.000            -19688.189812              7740.415158             15963.550991
14 Sep 2022 05:15:00.000            -19807.040965              7707.739778             15834.022964
14 Sep 2022 05:16:00.000            -19925.028090              7675.654250             15703.274512
14 Sep 2022 05:17:00.000            -20042.139447              7644.152908             15571.315896
14 Sep 2022 05:18:00.000            -20158.363402              7613.229952             15438.157468
14 Sep 2022 05:19:00.000            -20273.688423              7582.879445             15303.809668
14 Sep 2022 05:20:00.000            -20388.103090              7553.095315             15168.283027
14 Sep 2022 05:21:00.000            -20501.596091              7523.871359             15031.588163
14 Sep 2022 05:22:00.000            -20614.156225              7495.201243             14893.735782
14 Sep 2022 05:23:00.000            -20725.772407              7467.078501             14754.736676
14 Sep 2022 05:24:00.000            -20836.433662              7439.496540             14614.601722
14 Sep 2022 05:25:00.000            -20946.129137              7412.448639             14473.341881
14 Sep 2022 05:26:00.000            -21054.848095              7385.927951             14330.968200
14 Sep 2022 05:27:00.000            -21162.579918              7359.927505             14187.491806
14 Sep 2022 05:28:00.000            -21269.314111              7334.440208             14042.923910
14 Sep 2022 05:29:00.000            -21375.040303              7309.458844             13897.275802
14 Sep 2022 05:30:00.000            -21479.748247              7284.976078             13750.558854
14 Sep 2022 05:31:00.000            -21583.427823              7260.984457             13602.784514
14 Sep 2022 05:32:00.000            -21686.069039              7237.476409             13453.964312
14 Sep 2022 05:33:00.000            -21787.662031              7214.444250             13304.109850
14 Sep 2022 05:34:00.000            -21888.197070              7191.880180             13153.232812
14 Sep 2022 05:35:00.000            -21987.664555              7169.776288             13001.344953
14 Sep 2022 05:36:00.000            -22086.055023              7148.124553             12848.458103
14 Sep 2022 05:37:00.000            -22183.359144              7126.916844             12694.584167
14 Sep 2022 05:38:00.000            -22279.567728              7106.144923             12539.735120
14 Sep 2022 05:39:00.000            -22374.671719              7085.800448             12383.923010
14 Sep 2022 05:40:00.000            -22468.662205              7065.874973             12227.159955
14 Sep 2022 05:41:00.000            -22561.530412              7046.359949             12069.458141
14 Sep 2022 05:42:00.000            -22653.267711              7027.246727             11910.829825
14 Sep 2022 05:43:00.000            -22743.865616              7008.526560             11751.287329
14 Sep 2022 05:44:00.000            -22833.315785              6990.190605             11590.843042
14 Sep 2022 05:45:00.000            -22921.610022              6972.229923             11429.509420
14 Sep 2022 05:46:00.000            -23008.740282              6954.635483             11267.298980
14 Sep 2022 05:47:00.000            -23094.698665              6937.398161             11104.224306
14 Sep 2022 05:48:00.000            -23179.477423              6920.508745             10940.298041
14 Sep 2022 05:49:00.000            -23263.068957              6903.957935             10775.532894
14 Sep 2022 05:50:00.000            -23345.465824              6887.736347             10609.941629
14 Sep 2022 05:51:00.000            -23426.660730              6871.834509             10443.537072
14 Sep 2022 05:52:00.000            -23506.646538              6856.242872             10276.332108
14 Sep 2022 05:53:00.000            -23585.416267              6840.951803             10108.339678
14 Sep 2022 05:54:00.000            -23662.963090              6825.951594              9939.572780
14 Sep 2022 05:55:00.000            -23739.280340              6811.232459              9770.044465
14 Sep 2022 05:56:00.000            -23814.361506              6796.784538              9599.767841
14 Sep 2022 05:57:00.000            -23888.200239              6782.597900              9428.756068
14 Sep 2022 05:58:00.000            -23960.790350              6768.662542              9257.022358
14 Sep 2022 05:59:00.000            -24032.125808              6754.968394              9084.579973
14 Sep 2022 06:00:00.000            -24102.200749              6741.505319              8911.442228
14 Sep 2022 06:01:00.000            -24171.009467              6728.263116              8737.622483
14 Sep 2022 06:02:00.000            -24238.546424              6715.231522              8563.134149
14 Sep 2022 06:03:00.000            -24304.806244              6702.400214              8387.990683
14 Sep 2022 06:04:00.000            -24369.783717              6689.758810              8212.205586
14 Sep 2022 06:05:00.000            -24433.473799              6677.296872              8035.792406
14 Sep 2022 06:06:00.000            -24495.871613              6665.003909              7858.764733
14 Sep 2022 06:07:00.000            -24556.972448              6652.869376              7681.136201
14 Sep 2022 06:08:00.000            -24616.771764              6640.882680              7502.920485
14 Sep 2022 06:09:00.000            -24675.265185              6629.033179              7324.131300
14 Sep 2022 06:10:00.000            -24732.448510              6617.310185              7144.782400
14 Sep 2022 06:11:00.000            -24788.317703              6605.702969              6964.887578
14 Sep 2022 06:12:00.000            -24842.868900              6594.200756              6784.460665
14 Sep 2022 06:13:00.000            -24896.098409              6582.792734              6603.515527
14 Sep 2022 06:14:00.000            -24948.002707              6571.468055              6422.066065
14 Sep 2022 06:15:00.000            -24998.578445              6560.215834              6240.126215
14 Sep 2022 06:16:00.000            -25047.822444              6549.025152              6057.709944
14 Sep 2022 06:17:00.000            -25095.731699              6537.885060              5874.831253
14 Sep 2022 06:18:00.000            -25142.303378              6526.784581              5691.504173
14 Sep 2022 06:19:00.000            -25187.534822              6515.712711              5507.742765
14 Sep 2022 06:20:00.000            -25231.423544              6504.658420              5323.561117
14 Sep 2022 06:21:00.000            -25273.967233              6493.610657              5138.973347
14 Sep 2022 06:22:00.000            -25315.163751              6482.558351              4953.993597
14 Sep 2022 06:23:00.000            -25355.011135              6471.490411              4768.636036
14 Sep 2022 06:24:00.000            -25393.507595              6460.395731              4582.914857
14 Sep 2022 06:25:00.000            -25430.651517              6449.263193              4396.844276
14 Sep 2022 06:26:00.000            -25466.441462              6438.081665              4210.438530
14 Sep 2022 06:27:00.000            -25500.876164              6426.840005              4023.711880
14 Sep 2022 06:28:00.000            -25533.954533              6415.527067              3836.678603
14 Sep 2022 06:29:00.000            -25565.675654              6404.131697              3649.352998
14 Sep 2022 06:30:00.000            -25596.038788              6392.642738              3461.749381
14 Sep 2022 06:31:00.000            -25625.043370              6381.049033              3273.882083
14 Sep 2022 06:32:00.000            -25652.689009              6369.339427              3085.765453
14 Sep 2022 06:33:00.000            -25678.975490              6357.502767              2897.413853
14 Sep 2022 06:34:00.000            -25703.902772              6345.527907              2708.841658
14 Sep 2022 06:35:00.000            -25727.470990              6333.403707              2520.063258
14 Sep 2022 06:36:00.000            -25749.680452              6321.119038              2331.093050
14 Sep 2022 06:37:00.000            -25770.531641              6308.662785              2141.945446
14 Sep 2022 06:38:00.000            -25790.025214              6296.023843              1952.634863
14 Sep 2022 06:39:00.000            -25808.162003              6283.191126              1763.175728
14 Sep 2022 06:40:00.000            -25824.943010              6270.153567              1573.582475
14 Sep 2022 06:41:00.000            -25840.369413              6256.900119              1383.869543
14 Sep 2022 06:42:00.000            -25854.442564              6243.419757              1194.051377
14 Sep 2022 06:43:00.000            -25867.163986              6229.701482              1004.142423
14 Sep 2022 06:44:00.000            -25878.535373              6215.734320               814.157133
14 Sep 2022 06:45:00.000            -25888.558592              6201.507330               624.109959
14 Sep 2022 06:46:00.000            -25897.235682              6187.009599               434.015352
14 Sep 2022 06:47:00.000            -25904.568853              6172.230248               243.887765
14 Sep 2022 06:48:00.000            -25910.560484              6157.158434                53.741648
14 Sep 2022 06:49:00.000            -25915.213124              6141.783351              -136.408552
14 Sep 2022 06:50:00.000            -25918.529493              6126.094234              -326.548392
14 Sep 2022 06:51:00.000            -25920.512478              6110.080358              -516.663432
14 Sep 2022 06:52:00.000            -25921.165134              6093.731044              -706.739240
14 Sep 2022 06:53:00.000            -25920.490686              6077.035655              -896.761392
14 Sep 2022 06:54:00.000            -25918.492523              6059.983606             -1086.715468
14 Sep 2022 06:55:00.000            -25915.174201              6042.564360             -1276.587062
14 Sep 2022 06:56:00.000            -25910.539442              6024.767433             -1466.361774
14 Sep 2022 06:57:00.000            -25904.592133              6006.582393             -1656.025218
14 Sep 2022 06:58:00.000            -25897.336323              5987.998866             -1845.563021
14 Sep 2022 06:59:00.000            -25888.776228              5969.006535             -2034.960819
14 Sep 2022 07:00:00.000            -25878.916222              5949.595144             -2224.204268
14 Sep 2022 07:01:00.000            -25867.760843              5929.754499             -2413.279037
14 Sep 2022 07:02:00.000            -25855.314789              5909.474468             -2602.170809
14 Sep 2022 07:03:00.000            -25841.582919              5888.744987             -2790.865289
14 Sep 2022 07:04:00.000            -25826.570248              5867.556060             -2979.348199
14 Sep 2022 07:05:00.000            -25810.281952              5845.897760             -3167.605279
14 Sep 2022 07:06:00.000            -25792.723361              5823.760231             -3355.622291
14 Sep 2022 07:07:00.000            -25773.899964              5801.133693             -3543.385020
14 Sep 2022 07:08:00.000            -25753.817404              5778.008440             -3730.879273
14 Sep 2022 07:09:00.000            -25732.481475              5754.374843             -3918.090878
14 Sep 2022 07:10:00.000            -25709.898128              5730.223353             -4105.005693
14 Sep 2022 07:11:00.000            -25686.073463              5705.544503             -4291.609597
14 Sep 2022 07:12:00.000            -25661.013731              5680.328908             -4477.888499
14 Sep 2022 07:13:00.000            -25634.725335              5654.567268             -4663.828335
14 Sep 2022 07:14:00.000            -25607.214822              5628.250371             -4849.415070
       Time (UTCG)          gps-01_svn63 - x (km)    gps-01_svn63 - y (km)    gps-01_svn63 - z (km)
14 Sep 2022 23:40:00.000              7352.030481             22437.066441            -12210.316246
14 Sep 2022 23:41:00.000              7333.318109             22527.279381            -12051.359476
14 Sep 2022 23:42:00.000              7314.970344             22616.364394            -11891.481804
14 Sep 2022 23:43:00.000              7296.978239             22704.312954            -11730.695303
14 Sep 2022 23:44:00.000              7279.332753             22791.116670            -11569.012117
14 Sep 2022 23:45:00.000              7262.024752             22876.767300            -11406.444465
14 Sep 2022 23:46:00.000              7245.045013             22961.256741            -11243.004634
14 Sep 2022 23:47:00.000              7228.384224             23044.577038            -11078.704986
14 Sep 2022 23:48:00.000              7212.032986             23126.720382            -10913.557949
14 Sep 2022 23:49:00.000              7195.981812             23207.679112            -10747.576022
14 Sep 2022 23:50:00.000              7180.221137             23287.445716            -10580.771770
14 Sep 2022 23:51:00.000              7164.741310             23366.012831            -10413.157825
14 Sep 2022 23:52:00.000              7149.532603             23443.373248            -10244.746888
14 Sep 2022 23:53:00.000              7134.585210             23519.519909            -10075.551721
14 Sep 2022 23:54:00.000              7119.889247             23594.445910             -9905.585152
14 Sep 2022 23:55:00.000              7105.434760             23668.144502             -9734.860074
14 Sep 2022 23:56:00.000              7091.211720             23740.609093             -9563.389438
14 Sep 2022 23:57:00.000              7077.210030             23811.833247             -9391.186259
14 Sep 2022 23:58:00.000              7063.419522             23881.810685             -9218.263614
14 Sep 2022 23:59:00.000              7049.829966             23950.535289             -9044.634635
15 Sep 2022 00:00:00.000              7036.431066             24018.001102             -8870.312516
15 Sep 2022 00:01:00.000              7023.212462             24084.202326             -8695.310506
15 Sep 2022 00:02:00.000              7010.163738             24149.133324             -8519.641913
15 Sep 2022 00:03:00.000              6997.274417             24212.788626             -8343.320098
15 Sep 2022 00:04:00.000              6984.533966             24275.162923             -8166.358478
15 Sep 2022 00:05:00.000              6971.931800             24336.251070             -7988.770523
15 Sep 2022 00:06:00.000              6959.457280             24396.048090             -7810.569754
15 Sep 2022 00:07:00.000              6947.099719             24454.549170             -7631.769746
15 Sep 2022 00:08:00.000              6934.848382             24511.749666             -7452.384123
15 Sep 2022 00:09:00.000              6922.692485             24567.645100             -7272.426558
15 Sep 2022 00:10:00.000              6910.621206             24622.231164             -7091.910774
15 Sep 2022 00:11:00.000              6898.623677             24675.503719             -6910.850539
15 Sep 2022 00:12:00.000              6886.688993             24727.458796             -6729.259670
15 Sep 2022 00:13:00.000              6874.806211             24778.092595             -6547.152026
15 Sep 2022 00:14:00.000              6862.964352             24827.401489             -6364.541514
15 Sep 2022 00:15:00.000              6851.152407             24875.382023             -6181.442081
15 Sep 2022 00:16:00.000              6839.359332             24922.030912             -5997.867717
15 Sep 2022 00:17:00.000              6827.574058             24967.345046             -5813.832455
15 Sep 2022 00:18:00.000              6815.785487             25011.321488             -5629.350365
15 Sep 2022 00:19:00.000              6803.982498             25053.957474             -5444.435558
15 Sep 2022 00:20:00.000              6792.153948             25095.250414             -5259.102182
15 Sep 2022 00:21:00.000              6780.288673             25135.197895             -5073.364422
15 Sep 2022 00:22:00.000              6768.375491             25173.797675             -4887.236498
15 Sep 2022 00:23:00.000              6756.403206             25211.047691             -4700.732665
15 Sep 2022 00:24:00.000              6744.360607             25246.946055             -4513.867213
15 Sep 2022 00:25:00.000              6732.236473             25281.491053             -4326.654463
15 Sep 2022 00:26:00.000              6720.019572             25314.681149             -4139.108766
15 Sep 2022 00:27:00.000              6707.698668             25346.514983             -3951.244506
15 Sep 2022 00:28:00.000              6695.262518             25376.991371             -3763.076094
15 Sep 2022 00:29:00.000              6682.699877             25406.109308             -3574.617969
15 Sep 2022 00:30:00.000              6669.999500             25433.867964             -3385.884600
15 Sep 2022 00:31:00.000              6657.150145             25460.266686             -3196.890478
15 Sep 2022 00:32:00.000              6644.140573             25485.305000             -3007.650119
15 Sep 2022 00:33:00.000              6630.959551             25508.982607             -2818.178066
15 Sep 2022 00:34:00.000              6617.595857             25531.299387             -2628.488880
15 Sep 2022 00:35:00.000              6604.038276             25552.255397             -2438.597146
15 Sep 2022 00:36:00.000              6590.275609             25571.850870             -2248.517468
15 Sep 2022 00:37:00.000              6576.296672             25590.086218             -2058.264470
15 Sep 2022 00:38:00.000              6562.090297             25606.962029             -1867.852793
15 Sep 2022 00:39:00.000              6547.645338             25622.479068             -1677.297095
15 Sep 2022 00:40:00.000              6532.950668             25636.638276             -1486.612049
15 Sep 2022 00:41:00.000              6517.995185             25649.440774             -1295.812343
15 Sep 2022 00:42:00.000              6502.767816             25660.887855             -1104.912679
15 Sep 2022 00:43:00.000              6487.257512             25670.980990              -913.927770
15 Sep 2022 00:44:00.000              6471.453259             25679.721827              -722.872341
15 Sep 2022 00:45:00.000              6455.344072             25687.112189              -531.761124
15 Sep 2022 00:46:00.000              6438.919004             25693.154073              -340.608864
15 Sep 2022 00:47:00.000              6422.167144             25697.849652              -149.430311
15 Sep 2022 00:48:00.000              6405.077620             25701.201274                41.759779
15 Sep 2022 00:49:00.000              6387.639602             25703.211459               232.946644
15 Sep 2022 00:50:00.000              6369.842305             25703.882904               424.115519
15 Sep 2022 00:51:00.000              6351.674987             25703.218475               615.251634
15 Sep 2022 00:52:00.000              6333.126958             25701.221214               806.340219
15 Sep 2022 00:53:00.000              6314.187574             25697.894334               997.366504
15 Sep 2022 00:54:00.000              6294.846247             25693.241220              1188.315718
15 Sep 2022 00:55:00.000              6275.092440             25687.265425              1379.173093
15 Sep 2022 00:56:00.000              6254.915676             25679.970678              1569.923864
15 Sep 2022 00:57:00.000              6234.305535             25671.360871              1760.553270
15 Sep 2022 00:58:00.000              6213.251657             25661.440071              1951.046554
15 Sep 2022 00:59:00.000              6191.743746             25650.212509              2141.388969
15 Sep 2022 01:00:00.000              6169.771572             25637.682586              2331.565773
15 Sep 2022 01:01:00.000              6147.324969             25623.854868              2521.562232
15 Sep 2022 01:02:00.000              6124.393844             25608.734088              2711.363626
15 Sep 2022 01:03:00.000              6100.968172             25592.325144              2900.955242
15 Sep 2022 01:04:00.000              6077.038003             25574.633098              3090.322382
15 Sep 2022 01:05:00.000              6052.593461             25555.663174              3279.450361
15 Sep 2022 01:06:00.000              6027.624749             25535.420763              3468.324509
15 Sep 2022 01:07:00.000              6002.122146             25513.911411              3656.930171
15 Sep 2022 01:08:00.000              5976.076017             25491.140830              3845.252712
15 Sep 2022 01:09:00.000              5949.476807             25467.114889              4033.277511
15 Sep 2022 01:10:00.000              5922.315046             25441.839615              4220.989969
15 Sep 2022 01:11:00.000              5894.581352             25415.321195              4408.375510
15 Sep 2022 01:12:00.000              5866.266434             25387.565969              4595.419574
15 Sep 2022 01:13:00.000              5837.361088             25358.580435              4782.107631
15 Sep 2022 01:14:00.000              5807.856207             25328.371244              4968.425169
15 Sep 2022 01:15:00.000              5777.742775             25296.945201              5154.357705
15 Sep 2022 01:16:00.000              5747.011876             25264.309261              5339.890783
15 Sep 2022 01:17:00.000              5715.654690             25230.470530              5525.009972
15 Sep 2022 01:18:00.000              5683.662500             25195.436265              5709.700872
15 Sep 2022 01:19:00.000              5651.026689             25159.213870              5893.949112
15 Sep 2022 01:20:00.000              5617.738744             25121.810895              6077.740354
15 Sep 2022 01:21:00.000              5583.790260             25083.235037              6261.060292
15 Sep 2022 01:22:00.000              5549.172938             25043.494135              6443.894651
15 Sep 2022 01:23:00.000              5513.878587             25002.596174              6626.229193
15 Sep 2022 01:24:00.000              5477.899130             24960.549277              6808.049717
15 Sep 2022 01:25:00.000              5441.226601             24917.361710              6989.342058
15 Sep 2022 01:26:00.000              5403.853149             24873.041874              7170.092087
15 Sep 2022 01:27:00.000              5365.771040             24827.598311              7350.285718
15 Sep 2022 01:28:00.000              5326.972655             24781.039696              7529.908905
15 Sep 2022 01:29:00.000              5287.450497             24733.374839              7708.947641
15 Sep 2022 01:30:00.000              5247.197191             24684.612681              7887.387964
15 Sep 2022 01:31:00.000              5206.205481             24634.762297              8065.215957
15 Sep 2022 01:32:00.000              5164.468240             24583.832889              8242.417745
15 Sep 2022 01:33:00.000              5121.978461             24531.833787              8418.979504
15 Sep 2022 01:34:00.000              5078.729271             24478.774448              8594.887452
15 Sep 2022 01:35:00.000              5034.713920             24424.664454              8770.127860
15 Sep 2022 01:36:00.000              4989.925792             24369.513509              8944.687046
15 Sep 2022 01:37:00.000              4944.358401             24313.331437              9118.551381
15 Sep 2022 01:38:00.000              4898.005396             24256.128184              9291.707285
15 Sep 2022 01:39:00.000              4850.860558             24197.913811              9464.141235
15 Sep 2022 01:40:00.000              4802.917808             24138.698499              9635.839760
15 Sep 2022 01:41:00.000              4754.171200             24078.492539              9806.789443
15 Sep 2022 01:42:00.000              4704.614929             24017.306337              9976.976925
15 Sep 2022 01:43:00.000              4654.243332             23955.150408             10146.388906
15 Sep 2022 01:44:00.000              4603.050884             23892.035377             10315.012143
15 Sep 2022 01:45:00.000              4551.032204             23827.971977             10482.833452
15 Sep 2022 01:46:00.000              4498.182056             23762.971042             10649.839710
15 Sep 2022 01:47:00.000              4444.495348             23697.043514             10816.017859
15 Sep 2022 01:48:00.000              4389.967135             23630.200434             10981.354899
15 Sep 2022 01:49:00.000              4334.592618             23562.452942             11145.837899
15 Sep 2022 01:50:00.000              4278.367150             23493.812276             11309.453991
15 Sep 2022 01:51:00.000              4221.286230             23424.289771             11472.190371
15 Sep 2022 01:52:00.000              4163.345511             23353.896852             11634.034306
15 Sep 2022 01:53:00.000              4104.540795             23282.645039             11794.973130
15 Sep 2022 01:54:00.000              4044.868041             23210.545941             11954.994246
15 Sep 2022 01:55:00.000              3984.323357             23137.611252             12114.085128
15 Sep 2022 01:56:00.000              3922.903011             23063.852755             12272.233320
15 Sep 2022 01:57:00.000              3860.603424             22989.282313             12429.426442
15 Sep 2022 01:58:00.000              3797.421175             22913.911874             12585.652184
15 Sep 2022 01:59:00.000              3733.352999             22837.753462             12740.898312
15 Sep 2022 02:00:00.000              3668.395793             22760.819181             12895.152668
15 Sep 2022 02:01:00.000              3602.546611             22683.121208             13048.403170
15 Sep 2022 02:02:00.000              3535.802668             22604.671794             13200.637815
15 Sep 2022 02:03:00.000              3468.161340             22525.483261             13351.844677
15 Sep 2022 02:04:00.000              3399.620166             22445.568000             13502.011910
15 Sep 2022 02:05:00.000              3330.176846             22364.938467             13651.127750
15 Sep 2022 02:06:00.000              3259.829244             22283.607185             13799.180512
15 Sep 2022 02:07:00.000              3188.575389             22201.586738             13946.158597
15 Sep 2022 02:08:00.000              3116.413474             22118.889768             14092.050487
15 Sep 2022 02:09:00.000              3043.341856             22035.528979             14236.844749
15 Sep 2022 02:10:00.000              2969.359059             21951.517128             14380.530036
15 Sep 2022 02:11:00.000              2894.463775             21866.867027             14523.095088
15 Sep 2022 02:12:00.000              2818.654860             21781.591537             14664.528731
15 Sep 2022 02:13:00.000              2741.931339             21695.703570             14804.819880
15 Sep 2022 02:14:00.000              2664.292406             21609.216085             14943.957540
15 Sep 2022 02:15:00.000              2585.737421             21522.142084             15081.930805
15 Sep 2022 02:16:00.000              2506.265914             21434.494613             15218.728861
15 Sep 2022 02:17:00.000              2425.877584             21346.286757             15354.340985
15 Sep 2022 02:18:00.000              2344.572300             21257.531639             15488.756549
15 Sep 2022 02:19:00.000              2262.350100             21168.242417             15621.965015
15 Sep 2022 02:20:00.000              2179.211193             21078.432284             15753.955944
15 Sep 2022 02:21:00.000              2095.155957             20988.114463             15884.718990
15 Sep 2022 02:22:00.000              2010.184942             20897.302204             16014.243903
15 Sep 2022 02:23:00.000              1924.298868             20806.008787             16142.520533
15 Sep 2022 02:24:00.000              1837.498625             20714.247512             16269.538825
15 Sep 2022 02:25:00.000              1749.785276             20622.031704             16395.288824
15 Sep 2022 02:26:00.000              1661.160055             20529.374707             16519.760677
15 Sep 2022 02:27:00.000              1571.624365             20436.289880             16642.944629
15 Sep 2022 02:28:00.000              1481.179782             20342.790600             16764.831026
15 Sep 2022 02:29:00.000              1389.828054             20248.890254             16885.410319
15 Sep 2022 02:30:00.000              1297.571097             20154.602241             17004.673060
15 Sep 2022 02:31:00.000              1204.411003             20059.939967             17122.609905
15 Sep 2022 02:32:00.000              1110.350031             19964.916844             17239.211616
15 Sep 2022 02:33:00.000              1015.390612             19869.546287             17354.469058
15 Sep 2022 02:34:00.000               919.535350             19773.841713             17468.373205
15 Sep 2022 02:35:00.000               822.787016             19677.816538             17580.915137
15 Sep 2022 02:36:00.000               725.148555             19581.484172             17692.086039
15 Sep 2022 02:37:00.000               626.623079             19484.858022             17801.877208
15 Sep 2022 02:38:00.000               527.213873             19387.951484             17910.280048
15 Sep 2022 02:39:00.000               426.924390             19290.777947             18017.286074
15 Sep 2022 02:40:00.000               325.758252             19193.350784             18122.886912
15 Sep 2022 02:41:00.000               223.719250             19095.683354             18227.074296
15 Sep 2022 02:42:00.000               120.811345             18997.789000             18329.840077
15 Sep 2022 02:43:00.000                17.038664             18899.681043             18431.176214
15 Sep 2022 02:44:00.000               -87.594497             18801.372784             18531.074782
15 Sep 2022 02:45:00.000              -193.083675             18702.877500             18629.527969
15 Sep 2022 02:46:00.000              -299.424241             18604.208438             18726.528077
15 Sep 2022 02:47:00.000              -406.611398             18505.378821             18822.067526
15 Sep 2022 02:48:00.000              -514.640186             18406.401838             18916.138847
15 Sep 2022 02:49:00.000              -623.505479             18307.290646             19008.734693
15 Sep 2022 02:50:00.000              -733.201986             18208.058365             19099.847829
15 Sep 2022 02:51:00.000              -843.724253             18108.718079             19189.471142
15 Sep 2022 02:52:00.000              -955.066663             18009.282831             19277.597634
15 Sep 2022 02:53:00.000             -1067.223438             17909.765623             19364.220428
15 Sep 2022 02:54:00.000             -1180.188636             17810.179411             19449.332766
15 Sep 2022 02:55:00.000             -1293.956157             17710.537105             19532.928009
15 Sep 2022 02:56:00.000             -1408.519739             17610.851566             19614.999639
15 Sep 2022 02:57:00.000             -1523.872963             17511.135604             19695.541259
15 Sep 2022 02:58:00.000             -1640.009250             17411.401977             19774.546594
