    Time (UTCG)          Svn41_26605 - x (km)    Svn41_26605 - y (km)    Svn41_26605 - z (km)
19 Nov 2022 11:38:00.000    -23771.577572     -1448.061748     11998.781469
19 Nov 2022 11:39:00.000    -23847.169277     -1501.924614     11844.399261
19 Nov 2022 11:40:00.000    -23921.881469     -1555.044974     11689.120823
19 Nov 2022 11:41:00.000    -23995.703738     -1607.427584     11532.958045
19 Nov 2022 11:42:00.000    -24068.625769     -1659.077339     11375.922881
19 Nov 2022 11:43:00.000    -24140.637339     -1709.999262     11218.027345
19 Nov 2022 11:44:00.000    -24211.728322     -1760.198510     11059.283513
19 Nov 2022 11:45:00.000    -24281.888690     -1809.680368     10899.703520
19 Nov 2022 11:46:00.000    -24351.108513     -1858.450251     10739.299558
19 Nov 2022 11:47:00.000    -24419.377962     -1906.513703     10578.083879
19 Nov 2022 11:48:00.000    -24486.687312     -1953.876392     10416.068790
19 Nov 2022 11:49:00.000    -24553.026938     -2000.544112     10253.266656
19 Nov 2022 11:50:00.000    -24618.387326     -2046.522780     10089.689894
19 Nov 2022 11:51:00.000    -24682.759064     -2091.818438      9925.350977
19 Nov 2022 11:52:00.000    -24746.132852     -2136.437248      9760.262431
19 Nov 2022 11:53:00.000    -24808.499497     -2180.385490      9594.436834
19 Nov 2022 11:54:00.000    -24869.849922     -2223.669565      9427.886813
19 Nov 2022 11:55:00.000    -24930.175159     -2266.295990      9260.625049
19 Nov 2022 11:56:00.000    -24989.466356     -2308.271399      9092.664269
19 Nov 2022 11:57:00.000    -25047.714778     -2349.602539      8924.017250
19 Nov 2022 11:58:00.000    -25104.911805     -2390.296270      8754.696816
19 Nov 2022 11:59:00.000    -25161.048937     -2430.359565      8584.715838
19 Nov 2022 12:00:00.000    -25216.117796     -2469.799504      8414.087231
19 Nov 2022 12:01:00.000    -25270.110123     -2508.623279      8242.823956
19 Nov 2022 12:02:00.000    -25323.017782     -2546.838187      8070.939017
19 Nov 2022 12:03:00.000    -25374.832762     -2584.451630      7898.445460
19 Nov 2022 12:04:00.000    -25425.547178     -2621.471115      7725.356373
19 Nov 2022 12:05:00.000    -25475.153271     -2657.904252      7551.684886
19 Nov 2022 12:06:00.000    -25523.643410     -2693.758750      7377.444167
19 Nov 2022 12:07:00.000    -25571.010094     -2729.042418      7202.647422
19 Nov 2022 12:08:00.000    -25617.245950     -2763.763164      7027.307898
19 Nov 2022 12:09:00.000    -25662.343741     -2797.928990      6851.438876
19 Nov 2022 12:10:00.000    -25706.296359     -2831.547993      6675.053674
       Time (UTCG)          Svn79_45854 - x (km)    Svn79_45854 - y (km)    Svn79_45854 - z (km)
19 Nov 2022 04:00:00.000           -14080.490545            19937.345739            10295.378790
19 Nov 2022 04:01:00.000           -14150.421990            19974.635772            10125.120133
19 Nov 2022 04:02:00.000           -14219.208072            20011.373168             9954.079718
19 Nov 2022 04:03:00.000           -14286.849652            20047.545726             9782.270723
19 Nov 2022 04:04:00.000           -14353.347764            20083.141286             9609.706393
19 Nov 2022 04:05:00.000           -14418.703616            20118.147734             9436.400027
19 Nov 2022 04:06:00.000           -14482.918586            20152.553000             9262.364986
19 Nov 2022 04:07:00.000           -14545.994226            20186.345065             9087.614689
19 Nov 2022 04:08:00.000           -14607.932261            20219.511959             8912.162608
19 Nov 2022 04:09:00.000           -14668.734584            20252.041765             8736.022274
19 Nov 2022 04:10:00.000           -14728.403260            20283.922622             8559.207270
19 Nov 2022 04:11:00.000           -14786.940525            20315.142726             8381.731235
19 Nov 2022 04:12:00.000           -14844.348781            20345.690333             8203.607856
19 Nov 2022 04:13:00.000           -14900.630601            20375.553760             8024.850876
19 Nov 2022 04:14:00.000           -14955.788726            20404.721389             7845.474084
19 Nov 2022 04:15:00.000           -15009.826063            20433.181666             7665.491319
19 Nov 2022 04:16:00.000           -15062.745687            20460.923108             7484.916471
19 Nov 2022 04:17:00.000           -15114.550837            20487.934300             7303.763472
19 Nov 2022 04:18:00.000           -15165.244917            20514.203900             7122.046303
19 Nov 2022 04:19:00.000           -15214.831497            20539.720642             6939.778988
19 Nov 2022 04:20:00.000           -15263.314308            20564.473334             6756.975595
19 Nov 2022 04:21:00.000           -15310.697244            20588.450865             6573.650234
19 Nov 2022 04:22:00.000           -15356.984362            20611.642204             6389.817058
19 Nov 2022 04:23:00.000           -15402.179877            20634.036404             6205.490257
19 Nov 2022 04:24:00.000           -15446.288165            20655.622600             6020.684062
19 Nov 2022 04:25:00.000           -15489.313761            20676.390016             5835.412742
19 Nov 2022 04:26:00.000           -15531.261355            20696.327966             5649.690603
19 Nov 2022 04:27:00.000           -15572.135797            20715.425853             5463.531984
19 Nov 2022 04:28:00.000           -15611.942089            20733.673174             5276.951262
19 Nov 2022 04:29:00.000           -15650.685390            20751.059521             5089.962844
19 Nov 2022 04:30:00.000           -15688.371010            20767.574581             4902.581173
19 Nov 2022 04:31:00.000           -15725.004413            20783.208142             4714.820720
19 Nov 2022 04:32:00.000           -15760.591212            20797.950093             4526.695986
19 Nov 2022 04:33:00.000           -15795.137171            20811.790424             4338.221503
19 Nov 2022 04:34:00.000           -15828.648202            20824.719230             4149.411829
19 Nov 2022 04:35:00.000           -15861.130364            20836.726714             3960.281548
19 Nov 2022 04:36:00.000           -15892.589862            20847.803185             3770.845271
19 Nov 2022 04:37:00.000           -15923.033044            20857.939064             3581.117631
19 Nov 2022 04:38:00.000           -15952.466404            20867.124882             3391.113285
19 Nov 2022 04:39:00.000           -15980.896576            20875.351286             3200.846913
19 Nov 2022 04:40:00.000           -16008.330335            20882.609037             3010.333214
19 Nov 2022 04:41:00.000           -16034.774596            20888.889014             2819.586908
19 Nov 2022 04:42:00.000           -16060.236408            20894.182214             2628.622730
19 Nov 2022 04:43:00.000           -16084.722962            20898.479757             2437.455437
19 Nov 2022 04:44:00.000           -16108.241578            20901.772883             2246.099798
19 Nov 2022 04:45:00.000           -16130.799713            20904.052958             2054.570600
19 Nov 2022 04:46:00.000           -16152.404954            20905.311472             1862.882639
19 Nov 2022 04:47:00.000           -16173.065019            20905.540045             1671.050729
19 Nov 2022 04:48:00.000           -16192.787755            20904.730423             1479.089692
19 Nov 2022 04:49:00.000           -16211.581133            20902.874485             1287.014361
19 Nov 2022 04:50:00.000           -16229.453252            20899.964242             1094.839576
19 Nov 2022 04:51:00.000           -16246.412336            20895.991837              902.580189
19 Nov 2022 04:52:00.000           -16262.466728            20890.949552              710.251054
19 Nov 2022 04:53:00.000           -16277.624893            20884.829801              517.867033
19 Nov 2022 04:54:00.000           -16291.895415            20877.625141              325.442993
19 Nov 2022 04:55:00.000           -16305.286994            20869.328265              132.993800
19 Nov 2022 04:56:00.000           -16317.808446            20859.932010              -59.465673
19 Nov 2022 04:57:00.000           -16329.468700            20849.429355             -251.920556
19 Nov 2022 04:58:00.000           -16340.276798            20837.813421             -444.355979
19 Nov 2022 04:59:00.000           -16350.241890            20825.077478             -636.757071
19 Nov 2022 05:00:00.000           -16359.373236            20811.214939             -829.108968
19 Nov 2022 05:01:00.000           -16367.680202            20796.219369            -1021.396806
19 Nov 2022 05:02:00.000           -16375.172256            20780.084478            -1213.605730
19 Nov 2022 05:03:00.000           -16381.858973            20762.804131            -1405.720889
19 Nov 2022 05:04:00.000           -16387.750024            20744.372341            -1597.727439
19 Nov 2022 05:05:00.000           -16392.855184            20724.783277            -1789.610547
19 Nov 2022 05:06:00.000           -16397.184319            20704.031260            -1981.355390
19 Nov 2022 05:07:00.000           -16400.747396            20682.110769            -2172.947152
19 Nov 2022 05:08:00.000           -16403.554470            20659.016436            -2364.371035
19 Nov 2022 05:09:00.000           -16405.615691            20634.743055            -2555.612251
19 Nov 2022 05:10:00.000           -16406.941295            20609.285576            -2746.656027
19 Nov 2022 05:11:00.000           -16407.541607            20582.639108            -2937.487606
19 Nov 2022 05:12:00.000           -16407.427036            20554.798923            -3128.092249
19 Nov 2022 05:13:00.000           -16406.608075            20525.760455            -3318.455234
19 Nov 2022 05:14:00.000           -16405.095298            20495.519298            -3508.561858
19 Nov 2022 05:15:00.000           -16402.899357            20464.071213            -3698.397440
19 Nov 2022 05:16:00.000           -16400.030983            20431.412124            -3887.947319
19 Nov 2022 05:17:00.000           -16396.500978            20397.538120            -4077.196858
19 Nov 2022 05:18:00.000           -16392.320222            20362.445459            -4266.131444
19 Nov 2022 05:19:00.000           -16387.499661            20326.130562            -4454.736488
19 Nov 2022 05:20:00.000           -16382.050312            20288.590023            -4642.997428
19 Nov 2022 05:21:00.000           -16375.983259            20249.820601            -4830.899730
19 Nov 2022 05:22:00.000           -16369.309647            20209.819226            -5018.428887
19 Nov 2022 05:23:00.000           -16362.040688            20168.582998            -5205.570423
19 Nov 2022 05:24:00.000           -16354.187650            20126.109189            -5392.309893
19 Nov 2022 05:25:00.000           -16345.761861            20082.395242            -5578.632883
19 Nov 2022 05:26:00.000           -16336.774704            20037.438772            -5764.525013
19 Nov 2022 05:27:00.000           -16327.237615            19991.237566            -5949.971936
19 Nov 2022 05:28:00.000           -16317.162083            19943.789586            -6134.959343
19 Nov 2022 05:29:00.000           -16306.559644            19895.092968            -6319.472959
19 Nov 2022 05:30:00.000           -16295.441882            19845.146021            -6503.498547
19 Nov 2022 05:31:00.000           -16283.820426            19793.947231            -6687.021910
19 Nov 2022 05:32:00.000           -16271.706948            19741.495257            -6870.028891
19 Nov 2022 05:33:00.000           -16259.113159            19687.788936            -7052.505373
19 Nov 2022 05:34:00.000           -16246.050808            19632.827279            -7234.437281
19 Nov 2022 05:35:00.000           -16232.531681            19576.609476            -7415.810584
19 Nov 2022 05:36:00.000           -16218.567597            19519.134893            -7596.611295
19 Nov 2022 05:37:00.000           -16204.170407            19460.403073            -7776.825473
19 Nov 2022 05:38:00.000           -16189.351988            19400.413736            -7956.439223
19 Nov 2022 05:39:00.000           -16174.124249            19339.166780            -8135.438697
19 Nov 2022 05:40:00.000           -16158.499120            19276.662282            -8313.810098
19 Nov 2022 05:41:00.000           -16142.488553            19212.900495            -8491.539676
19 Nov 2022 05:42:00.000           -16126.104523            19147.881853            -8668.613734
19 Nov 2022 05:43:00.000           -16109.359020            19081.606966            -8845.018626
19 Nov 2022 05:44:00.000           -16092.264051            19014.076624            -9020.740759
19 Nov 2022 05:45:00.000           -16074.831635            18945.291794            -9195.766595
19 Nov 2022 05:46:00.000           -16057.073804            18875.253622            -9370.082651
19 Nov 2022 05:47:00.000           -16039.002596            18803.963434            -9543.675498
19 Nov 2022 05:48:00.000           -16020.630059            18731.422733            -9716.531768
19 Nov 2022 05:49:00.000           -16001.968242            18657.633201            -9888.638148
19 Nov 2022 05:50:00.000           -15983.029196            18582.596698           -10059.981387
19 Nov 2022 05:51:00.000           -15963.824975            18506.315262           -10230.548293
19 Nov 2022 05:52:00.000           -15944.367627            18428.791110           -10400.325735
19 Nov 2022 05:53:00.000           -15924.669195            18350.026635           -10569.300646
19 Nov 2022 05:54:00.000           -15904.741718            18270.024410           -10737.460021
19 Nov 2022 05:55:00.000           -15884.597223            18188.787185           -10904.790921
19 Nov 2022 05:56:00.000           -15864.247726            18106.317884           -11071.280471
19 Nov 2022 05:57:00.000           -15843.705229            18022.619612           -11236.915863
19 Nov 2022 05:58:00.000           -15822.981717            17937.695648           -11401.684357
19 Nov 2022 05:59:00.000           -15802.089159            17851.549448           -11565.573282
19 Nov 2022 06:00:00.000           -15781.039500            17764.184642           -11728.570034
19 Nov 2022 06:01:00.000           -15759.844666            17675.605038           -11890.662083
19 Nov 2022 06:02:00.000           -15738.516554            17585.814617           -12051.836968
19 Nov 2022 06:03:00.000           -15717.067035            17494.817535           -12212.082301
19 Nov 2022 06:04:00.000           -15695.507953            17402.618121           -12371.385767
19 Nov 2022 06:05:00.000           -15673.851115            17309.220878           -12529.735126
19 Nov 2022 06:06:00.000           -15652.108300            17214.630481           -12687.118214
19 Nov 2022 06:07:00.000           -15630.291246            17118.851777           -12843.522941
19 Nov 2022 06:08:00.000           -15608.411654            17021.889785           -12998.937297
19 Nov 2022 06:09:00.000           -15586.481186            16923.749695           -13153.349347
19 Nov 2022 06:10:00.000           -15564.511459            16824.436866           -13306.747237
19 Nov 2022 06:11:00.000           -15542.514047            16723.956828           -13459.119194
19 Nov 2022 06:12:00.000           -15520.500475            16622.315276           -13610.453522
19 Nov 2022 06:13:00.000           -15498.482221            16519.518078           -13760.738611
19 Nov 2022 06:14:00.000           -15476.470709            16415.571263           -13909.962930
19 Nov 2022 06:15:00.000           -15454.477312            16310.481032           -14058.115036
19 Nov 2022 06:16:00.000           -15432.513346            16204.253747           -14205.183565
19 Nov 2022 06:17:00.000           -15410.590069            16096.895936           -14351.157241
       Time (UTCG)          Svn79_45854 - x (km)    Svn79_45854 - y (km)    Svn79_45854 - z (km)
19 Nov 2022 23:06:00.000            20770.386975            16479.234068             2543.058328
19 Nov 2022 23:07:00.000            20745.868497            16479.507596             2733.034738
19 Nov 2022 23:08:00.000            20720.170825            16479.064719             2922.803548
19 Nov 2022 23:09:00.000            20693.289171            16477.915784             3112.350341
19 Nov 2022 23:10:00.000            20665.218907            16476.071218             3301.660715
19 Nov 2022 23:11:00.000            20635.955563            16473.541528             3490.720285
19 Nov 2022 23:12:00.000            20605.494827            16470.337298             3679.514686
19 Nov 2022 23:13:00.000            20573.832550            16466.469186             3868.029571
19 Nov 2022 23:14:00.000            20540.964740            16461.947921             4056.250614
19 Nov 2022 23:15:00.000            20506.887569            16456.784305             4244.163511
19 Nov 2022 23:16:00.000            20471.597372            16450.989207             4431.753980
19 Nov 2022 23:17:00.000            20435.090646            16444.573563             4619.007764
19 Nov 2022 23:18:00.000            20397.364054            16437.548374             4805.910629
19 Nov 2022 23:19:00.000            20358.414424            16429.924702             4992.448369
19 Nov 2022 23:20:00.000            20318.238747            16421.713672             5178.606804
19 Nov 2022 23:21:00.000            20276.834184            16412.926463             5364.371781
19 Nov 2022 23:22:00.000            20234.198062            16403.574315             5549.729179
19 Nov 2022 23:23:00.000            20190.327873            16393.668518             5734.664902
19 Nov 2022 23:24:00.000            20145.221282            16383.220417             5919.164891
19 Nov 2022 23:25:00.000            20098.876119            16372.241403             6103.215116
19 Nov 2022 23:26:00.000            20051.290387            16360.742920             6286.801579
19 Nov 2022 23:27:00.000            20002.462257            16348.736453             6469.910320
19 Nov 2022 23:28:00.000            19952.390071            16336.233533             6652.527412
19 Nov 2022 23:29:00.000            19901.072341            16323.245731             6834.638964
19 Nov 2022 23:30:00.000            19848.507753            16309.784658             7016.231123
19 Nov 2022 23:31:00.000            19794.695163            16295.861961             7197.290076
19 Nov 2022 23:32:00.000            19739.633600            16281.489324             7377.802046
19 Nov 2022 23:33:00.000            19683.322266            16266.678460             7557.753300
19 Nov 2022 23:34:00.000            19625.760536            16251.441116             7737.130145
19 Nov 2022 23:35:00.000            19566.947958            16235.789065             7915.918930
19 Nov 2022 23:36:00.000            19506.884253            16219.734108             8094.106049
19 Nov 2022 23:37:00.000            19445.569318            16203.288069             8271.677938
19 Nov 2022 23:38:00.000            19383.003223            16186.462794             8448.621082
19 Nov 2022 23:39:00.000            19319.186211            16169.270147             8624.922010
19 Nov 2022 23:40:00.000            19254.118701            16151.722011             8800.567299
19 Nov 2022 23:41:00.000            19187.801287            16133.830286             8975.543577
19 Nov 2022 23:42:00.000            19120.234738            16115.606880             9149.837518
19 Nov 2022 23:43:00.000            19051.419995            16097.063717             9323.435849
19 Nov 2022 23:44:00.000            18981.358177            16078.212726             9496.325348
19 Nov 2022 23:45:00.000            18910.050576            16059.065844             9668.492846
19 Nov 2022 23:46:00.000            18837.498661            16039.635013             9839.925225
19 Nov 2022 23:47:00.000            18763.704074            16019.932173            10010.609426
19 Nov 2022 23:48:00.000            18688.668632            15999.969269            10180.532443
19 Nov 2022 23:49:00.000            18612.394327            15979.758241            10349.681325
19 Nov 2022 23:50:00.000            18534.883327            15959.311023            10518.043181
19 Nov 2022 23:51:00.000            18456.137971            15938.639546            10685.605179
19 Nov 2022 23:52:00.000            18376.160777            15917.755727            10852.354543
19 Nov 2022 23:53:00.000            18294.954432            15896.671477            11018.278561
19 Nov 2022 23:54:00.000            18212.521801            15875.398689            11183.364580
19 Nov 2022 23:55:00.000            18128.865920            15853.949244            11347.600010
19 Nov 2022 23:56:00.000            18043.990000            15832.335004            11510.972325
19 Nov 2022 23:57:00.000            17957.897423            15810.567809            11673.469062
19 Nov 2022 23:58:00.000            17870.591745            15788.659480            11835.077823
19 Nov 2022 23:59:00.000            17782.076694            15766.621811            11995.786278
20 Nov 2022 00:00:00.000            17692.356170            15744.466572            12155.582162
20 Nov 2022 00:01:00.000            17601.434243            15722.205503            12314.453279
20 Nov 2022 00:02:00.000            17509.315155            15699.850312            12472.387501
20 Nov 2022 00:03:00.000            17416.003320            15677.412677            12629.372769
20 Nov 2022 00:04:00.000            17321.503318            15654.904239            12785.397098
20 Nov 2022 00:05:00.000            17225.819902            15632.336601            12940.448571
20 Nov 2022 00:06:00.000            17128.957992            15609.721329            13094.515345
20 Nov 2022 00:07:00.000            17030.922676            15587.069945            13247.585650
20 Nov 2022 00:08:00.000            16931.719211            15564.393928            13399.647790
20 Nov 2022 00:09:00.000            16831.353018            15541.704714            13550.690146
20 Nov 2022 00:10:00.000            16729.829687            15519.013686            13700.701173
20 Nov 2022 00:11:00.000            16627.154972            15496.332182            13849.669402
20 Nov 2022 00:12:00.000            16523.334792            15473.671486            13997.583446
20 Nov 2022 00:13:00.000            16418.375231            15451.042827            14144.431991
20 Nov 2022 00:14:00.000            16312.282533            15428.457378            14290.203808
20 Nov 2022 00:15:00.000            16205.063109            15405.926256            14434.887743
20 Nov 2022 00:16:00.000            16096.723526            15383.460516            14578.472728
20 Nov 2022 00:17:00.000            15987.270517            15361.071150            14720.947775
20 Nov 2022 00:18:00.000            15876.710970            15338.769088            14862.301977
20 Nov 2022 00:19:00.000            15765.051934            15316.565191            15002.524514
20 Nov 2022 00:20:00.000            15652.300617            15294.470253            15141.604649
20 Nov 2022 00:21:00.000            15538.464380            15272.494999            15279.531730
20 Nov 2022 00:22:00.000            15423.550743            15250.650080            15416.295192
20 Nov 2022 00:23:00.000            15307.567380            15228.946072            15551.884556
20 Nov 2022 00:24:00.000            15190.522118            15207.393477            15686.289432
20 Nov 2022 00:25:00.000            15072.422936            15186.002718            15819.499517
20 Nov 2022 00:26:00.000            14953.277966            15164.784138            15951.504599
20 Nov 2022 00:27:00.000            14833.095489            15143.747997            16082.294556
20 Nov 2022 00:28:00.000            14711.883937            15122.904473            16211.859356
20 Nov 2022 00:29:00.000            14589.651886            15102.263656            16340.189059
20 Nov 2022 00:30:00.000            14466.408064            15081.835551            16467.273817
20 Nov 2022 00:31:00.000            14342.161339            15061.630072            16593.103876
20 Nov 2022 00:32:00.000            14216.920728            15041.657042            16717.669577
20 Nov 2022 00:33:00.000            14090.695388            15021.926191            16840.961353
20 Nov 2022 00:34:00.000            13963.494618            15002.447154            16962.969735
20 Nov 2022 00:35:00.000            13835.327858            14983.229470            17083.685348
20 Nov 2022 00:36:00.000            13706.204686            14964.282579            17203.098916
20 Nov 2022 00:37:00.000            13576.134819            14945.615821            17321.201260
20 Nov 2022 00:38:00.000            13445.128108            14927.238434            17437.983298
20 Nov 2022 00:39:00.000            13313.194539            14909.159553            17553.436049
20 Nov 2022 00:40:00.000            13180.344234            14891.388206            17667.550631
20 Nov 2022 00:41:00.000            13046.587443            14873.933317            17780.318261
20 Nov 2022 00:42:00.000            12911.934548            14856.803699            17891.730260
20 Nov 2022 00:43:00.000            12776.396060            14840.008055            18001.778049
20 Nov 2022 00:44:00.000            12639.982616            14823.554977            18110.453151
20 Nov 2022 00:45:00.000            12502.704980            14807.452944            18217.747193
20 Nov 2022 00:46:00.000            12364.574039            14791.710318            18323.651906
20 Nov 2022 00:47:00.000            12225.600802            14776.335346            18428.159126
20 Nov 2022 00:48:00.000            12085.796399            14761.336156            18531.260792
20 Nov 2022 00:49:00.000            11945.172081            14746.720758            18632.948949
20 Nov 2022 00:50:00.000            11803.739215            14732.497039            18733.215752
20 Nov 2022 00:51:00.000            11661.509282            14718.672765            18832.053458
20 Nov 2022 00:52:00.000            11518.493879            14705.255576            18929.454434
20 Nov 2022 00:53:00.000            11374.704717            14692.252988            19025.411156
20 Nov 2022 00:54:00.000            11230.153614            14679.672390            19119.916207
20 Nov 2022 00:55:00.000            11084.852498            14667.521043            19212.962280
20 Nov 2022 00:56:00.000            10938.813405            14655.806077            19304.542178
20 Nov 2022 00:57:00.000            10792.048477            14644.534493            19394.648815
20 Nov 2022 00:58:00.000            10644.569956            14633.713158            19483.275215
20 Nov 2022 00:59:00.000            10496.390189            14623.348807            19570.414514
20 Nov 2022 01:00:00.000            10347.521621            14613.448039            19656.059961
20 Nov 2022 01:01:00.000            10197.976794            14604.017318            19740.204917
20 Nov 2022 01:02:00.000            10047.768349            14595.062969            19822.842856
20 Nov 2022 01:03:00.000             9896.909019            14586.591180            19903.967366
20 Nov 2022 01:04:00.000             9745.411627            14578.607999            19983.572150
20 Nov 2022 01:05:00.000             9593.289091            14571.119333            20061.651024
20 Nov 2022 01:06:00.000             9440.554414            14564.130948            20138.197922
20 Nov 2022 01:07:00.000             9287.220685            14557.648465            20213.206890
20 Nov 2022 01:08:00.000             9133.301080            14551.677364            20286.672094
20 Nov 2022 01:09:00.000             8978.808853            14546.222976            20358.587815
20 Nov 2022 01:10:00.000             8823.757343            14541.290490            20428.948451
20 Nov 2022 01:11:00.000             8668.159964            14536.884944            20497.748518
20 Nov 2022 01:12:00.000             8512.030207            14533.011232            20564.982651
20 Nov 2022 01:13:00.000             8355.381639            14529.674094            20630.645601
20 Nov 2022 01:14:00.000             8198.227895            14526.878125            20694.732241
20 Nov 2022 01:15:00.000             8040.582684            14524.627766            20757.237561
20 Nov 2022 01:16:00.000             7882.459781            14522.927306            20818.156672
20 Nov 2022 01:17:00.000             7723.873027            14521.780885            20877.484806
20 Nov 2022 01:18:00.000             7564.836327            14521.192486            20935.217314
20 Nov 2022 01:19:00.000             7405.363649            14521.165940            20991.349668
20 Nov 2022 01:20:00.000             7245.469016            14521.704922            21045.877462
20 Nov 2022 01:21:00.000             7085.166514            14522.812951            21098.796412
20 Nov 2022 01:22:00.000             6924.470279            14524.493391            21150.102356
20 Nov 2022 01:23:00.000             6763.394505            14526.749449            21199.791254
20 Nov 2022 01:24:00.000             6601.953432            14529.584173            21247.859189
20 Nov 2022 01:25:00.000             6440.161352            14533.000455            21294.302368
20 Nov 2022 01:26:00.000             6278.032601            14537.001026            21339.117119
20 Nov 2022 01:27:00.000             6115.581563            14541.588458            21382.299896
20 Nov 2022 01:28:00.000             5952.822659            14546.765165            21423.847277
20 Nov 2022 01:29:00.000             5789.770353            14552.533398            21463.755963
20 Nov 2022 01:30:00.000             5626.439147            14558.895249            21502.022780
20 Nov 2022 01:31:00.000             5462.843576            14565.852648            21538.644681
20 Nov 2022 01:32:00.000             5298.998210            14573.407363            21573.618741
20 Nov 2022 01:33:00.000             5134.917649            14581.561001            21606.942163
20 Nov 2022 01:34:00.000             4970.616523            14590.315005            21638.612274
20 Nov 2022 01:35:00.000             4806.109487            14599.670657            21668.626528
20 Nov 2022 01:36:00.000             4641.411219            14609.629074            21696.982504
20 Nov 2022 01:37:00.000             4476.536423            14620.191211            21723.677910
20 Nov 2022 01:38:00.000             4311.499817            14631.357858            21748.710577
20 Nov 2022 01:39:00.000             4146.316142            14643.129643            21772.078466
20 Nov 2022 01:40:00.000             3981.000150            14655.507030            21793.779663
20 Nov 2022 01:41:00.000             3815.566608            14668.490316            21813.812382
20 Nov 2022 01:42:00.000             3650.030292            14682.079637            21832.174964
20 Nov 2022 01:43:00.000             3484.405987            14696.274963            21848.865878
20 Nov 2022 01:44:00.000             3318.708484            14711.076100            21863.883720
20 Nov 2022 01:45:00.000             3152.952578            14726.482690            21877.227215
20 Nov 2022 01:46:00.000             2987.153064            14742.494208            21888.895214
20 Nov 2022 01:47:00.000             2821.324738            14759.109969            21898.886699
20 Nov 2022 01:48:00.000             2655.482392            14776.329120            21907.200778
20 Nov 2022 01:49:00.000             2489.640812            14794.150645            21913.836687
20 Nov 2022 01:50:00.000             2323.814777            14812.573364            21918.793792
20 Nov 2022 01:51:00.000             2158.019055            14831.595931            21922.071586
20 Nov 2022 01:52:00.000             1992.268403            14851.216840            21923.669692
20 Nov 2022 01:53:00.000             1826.577562            14871.434417            21923.587861
20 Nov 2022 01:54:00.000             1660.961258            14892.246828            21921.825973
20 Nov 2022 01:55:00.000             1495.434196            14913.652074            21918.384036
20 Nov 2022 01:56:00.000             1330.011060            14935.647992            21913.262187
20 Nov 2022 01:57:00.000             1164.706511            14958.232260            21906.460692
20 Nov 2022 01:58:00.000              999.535184            14981.402390            21897.979947
20 Nov 2022 01:59:00.000              834.511685            15005.155735            21887.820475
20 Nov 2022 02:00:00.000              669.650590            15029.489484            21875.982928
20 Nov 2022 02:01:00.000              504.966443            15054.400667            21862.468088
20 Nov 2022 02:02:00.000              340.473751            15079.886153            21847.276865
20 Nov 2022 02:03:00.000              176.186985            15105.942650            21830.410298
20 Nov 2022 02:04:00.000               12.120578            15132.566707            21811.869555
20 Nov 2022 02:05:00.000             -151.711081            15159.754715            21791.655933
20 Nov 2022 02:06:00.000             -315.293646            15187.502904            21769.770856
20 Nov 2022 02:07:00.000             -478.612817            15215.807350            21746.215878
20 Nov 2022 02:08:00.000             -641.654343            15244.663968            21720.992681
20 Nov 2022 02:09:00.000             -804.404021            15274.068518            21694.103075
20 Nov 2022 02:10:00.000             -966.847705            15304.016606            21665.549000
20 Nov 2022 02:11:00.000            -1128.971301            15334.503680            21635.332522
20 Nov 2022 02:12:00.000            -1290.760772            15365.525035            21603.455836
20 Nov 2022 02:13:00.000            -1452.202141            15397.075813            21569.921265
20 Nov 2022 02:14:00.000            -1613.281493            15429.151002            21534.731260
20 Nov 2022 02:15:00.000            -1773.984975            15461.745439            21497.888399
20 Nov 2022 02:16:00.000            -1934.298802            15494.853810            21459.395388
20 Nov 2022 02:17:00.000            -2094.209253            15528.470649            21419.255059
20 Nov 2022 02:18:00.000            -2253.702681            15562.590344            21377.470374
20 Nov 2022 02:19:00.000            -2412.765510            15597.207132            21334.044419
20 Nov 2022 02:20:00.000            -2571.384235            15632.315103            21288.980408
20 Nov 2022 02:21:00.000            -2729.545431            15667.908202            21242.281682
20 Nov 2022 02:22:00.000            -2887.235750            15703.980228            21193.951706
20 Nov 2022 02:23:00.000            -3044.441924            15740.524835            21143.994074
20 Nov 2022 02:24:00.000            -3201.150767            15777.535535            21092.412504
20 Nov 2022 02:25:00.000            -3357.349178            15815.005698            21039.210841
20 Nov 2022 02:26:00.000            -3513.024142            15852.928550            20984.393053
20 Nov 2022 02:27:00.000            -3668.162733            15891.297182            20927.963236
20 Nov 2022 02:28:00.000            -3822.752114            15930.104543            20869.925608
20 Nov 2022 02:29:00.000            -3976.779542            15969.343446            20810.284513
20 Nov 2022 02:30:00.000            -4130.232368            16009.006567            20749.044419
20 Nov 2022 02:31:00.000            -4283.098037            16049.086447            20686.209918
20 Nov 2022 02:32:00.000            -4435.364095            16089.575495            20621.785724
20 Nov 2022 02:33:00.000            -4587.018187            16130.465986            20555.776677
20 Nov 2022 02:34:00.000            -4738.048058            16171.750064            20488.187737
20 Nov 2022 02:35:00.000            -4888.441561            16213.419745            20419.023989
20 Nov 2022 02:36:00.000            -5038.186650            16255.466915            20348.290638
20 Nov 2022 02:37:00.000            -5187.271389            16297.883333            20275.993012
20 Nov 2022 02:38:00.000            -5335.683951            16340.660635            20202.136561
20 Nov 2022 02:39:00.000            -5483.412620            16383.790330            20126.726854
20 Nov 2022 02:40:00.000            -5630.445792            16427.263806            20049.769583
